osm_id,name,type,wkt
1722064255,,"convenience","POINT(16.0804012 50.1525794)"
1722064256,"MŠ U Dubu","kindergarten","POINT(16.0831102 50.1584835)"
1722064259,,"pub","POINT(16.0812917 50.1527718)"
1722064260,,"bakery","POINT(16.0715499 50.1524419)"
1722064264,,"greengrocer","POINT(16.0718181 50.1480007)"
1722064265,,"pub","POINT(16.0726657 50.1522975)"
1722064266,"Policie ČR","police","POINT(16.0725048 50.1523662)"
1722064268,,"bicycle","POINT(16.0723224 50.152435)"
1722064270,,"place_of_worship","POINT(16.0717216 50.1473682)"
1722064271,,"parking","POINT(16.0733953 50.1476707)"
1722064272,"Pizzeria LA STREGA","restaurant","POINT(16.0780192 50.1507083)"
1722064273,"Pneuservis","car_repair","POINT(16.0770645 50.1513007)"
1722064275,,"bicycle","POINT(16.0779658 50.1472582)"
1722064279,,"pub","POINT(16.0772791 50.1504482)"
1722064280,,"bicycle","POINT(16.0777405 50.1505513)"
1722064283,,"hifi","POINT(16.0838773 50.1556315)"
1722064284,,"townhall","POINT(16.0726657 50.1477842)"
1722064286,,"bus_stop","POINT(16.0739585 50.1476192)"
1722064287,,"convenience","POINT(16.0719683 50.1521256)"
1722064296,,"library","POINT(16.0833194 50.1565251)"
1722064297,,"pub","POINT(16.0716036 50.1523181)"
1722142449,,"toys","POINT(16.0760453 50.1521188)"
1722142462,,"marketplace","POINT(16.0735777 50.1474198)"
1722142470,,"books","POINT(16.0718879 50.1477773)"
1722142484,,"car_repair","POINT(16.0683849 50.1489289)"
1722142494,,"doityourself","POINT(16.0725477 50.1490354)"
1722142498,,"cafe","POINT(16.0734704 50.1482723)"
1722142506,,"clothes","POINT(16.0737279 50.147932)"
1722142518,,"cafe","POINT(16.0735133 50.1479079)"
1722142519,,"clothes","POINT(16.072832 50.1478151)"
1722142528,,"parking","POINT(16.0875895 50.159089)"
1722142529,,"clothes","POINT(16.0686853 50.1492451)"
1722142533,"ŠKODA AUTO","car","POINT(16.0881152 50.1437792)"
1722142535,,"level_crossing","POINT(16.0831528 50.1731997)"
1722142538,,"hifi","POINT(16.0738673 50.1479457)"
1722142548,,"hairdresser","POINT(16.0725692 50.1507507)"
1722221129,,"buffer_stop","POINT(16.0718788 50.1558234)"
1722221153,,"buffer_stop","POINT(16.0727935 50.155257)"
1722221182,,"buffer_stop","POINT(16.0728595 50.1552716)"
1722309471,"IC","information","POINT(16.1604517 50.2916983)"
1723640814,"Petrovice nad Orlicí","bus_stop","POINT(16.0352936 50.173175)"
1723640815,"Petrovice nad Orlicí","bus_stop","POINT(16.0357656 50.172742)"
1723845074,,"level_crossing","POINT(16.0761245 50.1540321)"
1725225861,,"post_office","POINT(16.1588167 50.2913493)"
1725235210,,"bus_station","POINT(16.1528906 50.2897881)"
1725249318,"Radniční věž","viewpoint","POINT(16.1600502 50.2920137)"
1725253920,"Kola Maršálek","bicycle","POINT(16.1625934 50.2928191)"
1725267242,"Krytý bazén Dobruška","swimming_pool;sa","POINT(16.1626977 50.2876711)"
1726563808,,"buffer_stop","POINT(16.0819914 50.1445312)"
1726563833,,"level_crossing","POINT(16.0784505 50.1449766)"
1726563861,,"buffer_stop","POINT(16.0816346 50.1452281)"
1732929059,"ČSOB","bank","POINT(15.4630732 50.1537592)"
1732929475,"Komerční banka","bank","POINT(15.4628962 50.1540823)"
1732930133,"Česká spořitelna","bank","POINT(15.4591142 50.1568938)"
1733417352,,"crossing","POINT(15.6195964 50.6200052)"
1735754032,"Trutnov - Volanov","halt","POINT(15.8875815 50.560954)"
1741567087,"Aqua centrum Jičín","swimming_pool","POINT(15.3631849 50.4403585)"
1741569827,"Hotel Jičín","hotel","POINT(15.3551761 50.4375638)"
1742077039,"Pod Šikmou Věží","hotel","POINT(15.2937264 50.462984)"
1742772258,"Bartoňova útulna","restaurant","POINT(16.1871238 50.3791788)"
1746464159,"Hotel Adam","hotel","POINT(15.6311549 50.7267157)"
1746464164,"Restaurace Adam","restaurant","POINT(15.631723 50.7266141)"
1746679092,,"drinking_water","POINT(16.0716149 50.1576568)"
1757155409,,"buffer_stop","POINT(16.0724834 50.1603342)"
1757155426,,"level_crossing","POINT(16.0717206 50.1634667)"
1763245359,,"picnic_site","POINT(15.5867186 50.7615245)"
1763245360,,"picnic_site","POINT(15.6229881 50.76502)"
1763245361,,"picnic_site","POINT(15.5362848 50.7755842)"
1763245362,,"shelter","POINT(15.5824666 50.7784756)"
1763247144,,"bench","POINT(15.7414025 50.7294029)"
1764372038,"Zamek Potstejn","parking","POINT(16.3086229 50.0821154)"
1764372041,"Zricenina hradu Potstejn","parking","POINT(16.3131413 50.0786751)"
1765527136,"Pod Zadním Žalým","information","POINT(15.5671558 50.6733043)"
1765527153,,"bench","POINT(15.5759647 50.6579454)"
1765527157,,"picnic_site","POINT(15.5725121 50.6582651)"
1765527222,,"viewpoint","POINT(15.5693957 50.6687498)"
1765527263,,"picnic_site","POINT(15.5661039 50.6768896)"
1765527282,,"picnic_site","POINT(15.5638831 50.6961427)"
1765527283,,"information","POINT(15.5642435 50.6963714)"
1765527285,,"viewpoint","POINT(15.5636954 50.6965556)"
1765980626,"Hřbitov Debrné","grave_yard","POINT(15.7256396 50.4978267)"
1766113948,"D4Oil","fuel","POINT(15.4377203 50.4332483)"
1767277605,,"crossing","POINT(16.1675203 50.2957678)"
1767383431,,"crossing","POINT(15.8325829 50.2010096)"
1767396852,,"waste_basket","POINT(15.5121537 50.4945615)"
1767396874,,"bench","POINT(15.5134223 50.4928133)"
1767396886,,"bench","POINT(15.511393 50.4945148)"
1767396893,,"bench","POINT(15.5135665 50.4928521)"
1767396897,,"bench","POINT(15.5122042 50.4945475)"
1767396937,,"bench","POINT(15.5125596 50.4942383)"
1767396981,,"bench","POINT(15.5125048 50.4943372)"
1767478245,"Auto-moto muzeum","museum","POINT(15.5212843 50.4949819)"
1767478248,"Lékárna Rokytka","pharmacy","POINT(15.5203938 50.493794)"
1767478251,"Hasiči Nová Paka","fire_station","POINT(15.5104576 50.4940808)"
1767478256,"Bala","convenience","POINT(15.5156281 50.4944169)"
1767478259,"Základní škola","school","POINT(15.5174743 50.4932771)"
1767478265,"Pizzerie","restaurant","POINT(15.5200951 50.4924727)"
1767478285,"MKS","theatre","POINT(15.513805 50.4951847)"
1767478294,"Komerční banka","bank","POINT(15.5153727 50.4948385)"
1767478297,"Zelenina U Tomášů","greengrocer","POINT(15.5172543 50.4948742)"
1767478300,"Kostel Nanebevzetí Panny Marie","place_of_worship","POINT(15.5157318 50.497576)"
1767478304,"Spodní prádlo","clothes","POINT(15.5199233 50.4925825)"
1767478312,"Poliklinika","hospital","POINT(15.5207385 50.4894786)"
1767478315,"Samet - šicí potřeby","clothes","POINT(15.5211878 50.4912243)"
1767478317,"Lidl","supermarket","POINT(15.5199646 50.4885519)"
1767478322,,"police","POINT(15.5139364 50.4938026)"
1767478332,,"toys","POINT(15.51651 50.4948044)"
1767478337,"Novopacká elektra","hifi","POINT(15.5204568 50.4918864)"
1767478339,"Elektro","hifi","POINT(15.5202048 50.4922464)"
1767478343,"ČSOB","bank","POINT(15.5200384 50.4927703)"
1767478352,"Lékárna U Zlaté číše","pharmacy","POINT(15.5183108 50.4937006)"
1767478354,,"bicycle","POINT(15.5186893 50.4886168)"
1767478356,"U Stránských","restaurant","POINT(15.5195396 50.4889428)"
1767478369,"U Antonů","convenience","POINT(15.517037 50.4939835)"
1767478372,,"jewelry","POINT(15.5175789 50.4940517)"
1767478373,"Zahrádkář","garden_centre","POINT(15.5176969 50.4939818)"
1767478381,"Klenotnice","museum","POINT(15.5136253 50.4955243)"
1767478384,"Kerbo","clothes","POINT(15.5198267 50.4926183)"
1767478387,"Novopacké sklepy","restaurant","POINT(15.5134567 50.4961612)"
1767478408,"Česká spořitelna","bank","POINT(15.51601 50.4948328)"
1767478413,,"waste_basket","POINT(15.5142234 50.4939664)"
1767478429,,"toilets","POINT(15.5173671 50.4943111)"
1767478432,"Čao obuv","clothes","POINT(15.5151217 50.4944742)"
1767478436,"Základní škola","school","POINT(15.518236 50.4866799)"
1767478439,"Suchardův dům","museum","POINT(15.5140518 50.4956386)"
1767478443,,"alcohol","POINT(15.5128448 50.4947087)"
1767478444,"Penny Market","supermarket","POINT(15.5217551 50.4944749)"
1767478445,,"books","POINT(15.5169083 50.4940381)"
1767478447,,"hifi","POINT(15.5184666 50.4933982)"
1767478448,"Kostel sv. Mikuláše","place_of_worship","POINT(15.517284 50.4946168)"
1767478460,"Česká pošta","post_office","POINT(15.5183138 50.4934699)"
1767478473,"Prádlo, šicí potřeby","clothes","POINT(15.5205963 50.491226)"
1767478475,"U Stránských","butcher","POINT(15.5196522 50.4889888)"
1767478478,"Tabletka s.r.o.","pharmacy","POINT(15.5207331 50.4895298)"
1767478480,"Kino Nová Paka","cinema","POINT(15.5137138 50.4962597)"
1767478481,"U Doubka","hifi","POINT(15.5187751 50.4952445)"
1767478489,,"townhall","POINT(15.5141912 50.4940108)"
1767478497,"Sport","clothes","POINT(15.5161652 50.494415)"
1767478502,"Pascal","clothes","POINT(15.514761 50.4945277)"
1767478504,"Květinka","florist","POINT(15.5145883 50.4945551)"
1767502337,,"crossing","POINT(15.5102481 50.4932523)"
1767502342,"Kaplička","place_of_worship","POINT(15.5141329 50.4912398)"
1767502350,,"bicycle","POINT(15.5072048 50.4963758)"
1767502361,"Ježkův statek","restaurant","POINT(15.5222211 50.4918906)"
1767502374,"Husův sbor","place_of_worship","POINT(15.5108901 50.4950603)"
1767502393,"Gymnázium a SoŠPg Nová Paka","school","POINT(15.5107252 50.4955114)"
1767502459,"Restaurace Na Horce","restaurant","POINT(15.519557 50.4944755)"
1767562272,,"bench","POINT(15.516861 50.492329)"
1767562291,,"bench","POINT(15.516684 50.4921224)"
1767574730,,"veterinary","POINT(15.5143315 50.4937822)"
1767742582,"Parkoviště FÚ","parking","POINT(15.5184624 50.491718)"
1767742583,,"crossing","POINT(15.5180732 50.4949133)"
1767742599,,"parking","POINT(15.5180304 50.4937055)"
1767742602,"Knihovna Nová Paka","library","POINT(15.5134572 50.4954818)"
1767742614,,"parking","POINT(15.5190038 50.494561)"
1767742638,,"parking","POINT(15.5100026 50.4957514)"
1767742640,,"parking","POINT(15.5185347 50.4922244)"
1767742669,"U Antonů","convenience","POINT(15.5064191 50.4955398)"
1767742769,,"crossing","POINT(15.51851 50.4946518)"
1767762906,,"crossing","POINT(15.5181962 50.4936056)"
1768041581,"Jaroslav Sláma - Lovecká chata","hostel","POINT(15.5326195 50.5007679)"
1768725842,"U Lípy","pub","POINT(15.5150024 50.4938521)"
1768725845,"Kopačka","pub","POINT(15.5112527 50.4933846)"
1768725849,"Bala","convenience","POINT(15.5130793 50.4866731)"
1768725853,"Na Sídlišti","pub","POINT(15.5133797 50.4870383)"
1768842866,,"bench","POINT(15.5180841 50.4914091)"
1769344305,"Pension Mája","hotel","POINT(15.5314501 50.5025911)"
1769344308,,"parking","POINT(15.5312032 50.5024188)"
1769344323,"Restaurant Mája","restaurant","POINT(15.5314286 50.5024837)"
1769351650,"Dřevěný kostelík","place_of_worship","POINT(15.5241957 50.4948616)"
1769351656,,"kindergarten","POINT(15.5181889 50.4921628)"
1769351682,,"crossing","POINT(15.5205009 50.4933622)"
1769688383,"Kostel sv. Andělů strážných","place_of_worship","POINT(15.5679563 50.5127046)"
1769688391,,"parking","POINT(15.5563531 50.5124965)"
1769688393,,"fuel","POINT(15.5559722 50.5127012)"
1769688455,,"parking","POINT(15.5666798 50.5125954)"
1772876424,"St.-Anna-Kapelle (vom Ernestinenberg)","place_of_worship","POINT(16.5227812 50.2000998)"
1772879332,,"picnic_site","POINT(16.5238 50.196833)"
1772880909,"S. Johannes Orapronobis","monument","POINT(16.523612 50.196789)"
1772882045,"Morový sloup","monument","POINT(16.46558 50.16505)"
1772882586,"Novorenesanční kašna","water_well","POINT(16.46572 50.16505)"
1772882760,"kostel Všech Svatých","place_of_worship","POINT(16.4664455 50.1652985)"
1772884016,"T. G. Masaryka","monument","POINT(16.465332 50.165276)"
1772884853,"zmrzlina","ice_cream","POINT(16.465588 50.16542)"
1772885378,"Marstons Kavárna-Bar","pub","POINT(16.465459 50.165441)"
1772885666,"Oprava Obuvi","electronics","POINT(16.465373 50.165441)"
1772888119,"Penzion Rampušák","hotel","POINT(16.4659035 50.1653683)"
1772889259,"Příjem Sázék","kiosk","POINT(16.4656878 50.1653796)"
1772889853,"Ovoce Zelenina","convenience","POINT(16.4657896 50.1653657)"
1772892511,"Informační kiosek","information","POINT(16.466124 50.165398)"
1772893478,"U Nás","pub","POINT(16.5497453 50.1632846)"
1772893585,"Gedenken an die Opfer des I. und II. Weltkrieges","monument","POINT(16.466624 50.165416)"
1772893889,"K. Zalozeni Dobrovolne Pozarni Ochdany","monument","POINT(16.46679 50.16569)"
1772906099,"Shell","fuel","POINT(15.8109693 50.1933691)"
1772922135,"Gefallene im I. und im II. Weltkrieg","monument","POINT(16.5505231 50.2143295)"
1772922931,"Čerstvá Pizza i s Rozvozém","restaurant","POINT(16.464878 50.163204)"
1772931631,"Orlická Chata - U Rampušáka","restaurant","POINT(16.5772883 50.1441534)"
1772942034,"Benzina","fuel","POINT(16.220396 50.121874)"
1772942040,"LIPA","fuel","POINT(16.1185138 50.1316079)"
1772944960,"ATU (Auto-Teile-Unger)","car_repair","POINT(15.845075 50.197799)"
1772955469,"Hotel Eduard","hotel","POINT(16.467025 50.167243)"
1772957647,"Autodílý","car_repair","POINT(16.466961 50.167651)"
1772959172,"Sportovní Areál","theme_park","POINT(16.465733 50.167333)"
1772959292,,"picnic_site","POINT(16.509624 50.166997)"
1772960447,,"picnic_site","POINT(16.483521 50.169238)"
1774557263,"Kino kavárna","cafe","POINT(16.1597411 50.290459)"
1774557264,"ZŠ Pulická Dobruška","school","POINT(16.1504104 50.2948926)"
1777814667,"Dvůr Králové n. L,,aut.st.","bus_station","POINT(15.817041 50.4288894)"
1777815387,"Dvůr Králové n. L.,,pošta","bus_stop","POINT(15.8168176 50.4328142)"
1777817664,"OMV","fuel","POINT(15.8156141 50.426692)"
1777821930,,"atm","POINT(15.8142194 50.4321768)"
1777822200,,"atm","POINT(15.8170249 50.4319752)"
1777822333,"Česká Spořitelna","bank","POINT(15.8141335 50.4321768)"
1777822602,"Dvůr Králové n. L.,,vánoční ozdoby","bus_stop","POINT(15.8125339 50.4255282)"
1777822866,"Dvůr Králové n. L.,,škola 5.května","bus_stop","POINT(15.8073422 50.422649)"
1777824857,"Dvůr Králové n. L.,,škola 5.května","bus_stop","POINT(15.8072027 50.4224712)"
1777825073,"Dvůr Králové n. L.,,škola 5.května (směr a","bus_stop","POINT(15.8074662 50.422458)"
1777826429,"ZŠ 5. května","school","POINT(15.8056631 50.4224849)"
1777830754,"Staré Nechanice - Jednota","bus_stop","POINT(15.6177035 50.2435206)"
1777831690,,"pub","POINT(15.61876 50.2435482)"
1777850486,"TESCO","supermarket","POINT(15.8099598 50.4252604)"
1777850534,"U Hubených","convenience","POINT(15.8153349 50.4204038)"
1778094297,"Benzina","fuel","POINT(15.5047061 50.482686)"
1778094312,"HAVEX - Škoda Auto","car","POINT(15.5051551 50.4833231)"
1778094319,"Benzina","fuel","POINT(15.5058756 50.483304)"
1778094325,"Benzina","parking","POINT(15.5047643 50.4825254)"
1778470820,"U Bílého lva","restaurant","POINT(15.4376764 50.4339303)"
1778470832,"U Bílého lva","hotel","POINT(15.437737 50.4339854)"
1778471316,,"parking","POINT(15.4376706 50.4338569)"
1778471767,"Úlibice","townhall","POINT(15.4351703 50.4342132)"
1778471770,"Česká pošta a.s.","post_office","POINT(15.4351011 50.4341544)"
1779258899,"Pod Poštmistrovým kopcem","information","POINT(15.5057267 50.4908602)"
1779498041,"CYKLO WORLD","bicycle","POINT(15.8913499 50.5822704)"
1779523686,,"car_repair","POINT(15.8799854 50.5944138)"
1779530302,"Sedmička","pub","POINT(15.8894348 50.5827558)"
1779536323,,"atm","POINT(15.8906525 50.5832565)"
1779540283,,"atm","POINT(15.8895367 50.583202)"
1779604158,"Chopper café","cafe","POINT(15.8153412 50.427689)"
1779609700,"KOUZLO BAREV A DROGERIE","supermarket","POINT(15.8155882 50.4277028)"
1780088802,"Na Slovanech","pub","POINT(15.8106515 50.4337838)"
1780335291,,"bench","POINT(15.5103806 50.4908659)"
1780335298,,"bench","POINT(15.5085321 50.4911457)"
1780335305,,"bench","POINT(15.5094972 50.491012)"
1780476272,"Knihovna Stará Paka","library","POINT(15.4937892 50.5103141)"
1780476275,"Oldřich Vrabec - Staropacká sokolovna","hotel","POINT(15.4907092 50.5142956)"
1780476278,"Pomníky obětí válek","memorial","POINT(15.4937661 50.5108955)"
1780476281,"Sochy sv. Ludmily a sv. Václava","memorial","POINT(15.4944525 50.5102279)"
1780476284,"Staropacká sokolovna","restaurant","POINT(15.4908188 50.5141727)"
1780476288,"Stará paka - obecní úřad","townhall","POINT(15.494614 50.5103783)"
1780476289,"Stará škola","museum","POINT(15.4937373 50.5103416)"
1780476576,,"parking","POINT(15.491012 50.5138811)"
1780476638,"Česká pošta a.s.","post_office","POINT(15.4946803 50.5102554)"
1780517980,"Javorský mlýn","restaurant","POINT(15.5763006 50.4631678)"
1780517981,"Javorský mlýn","hotel","POINT(15.5761399 50.46326)"
1780587063,"U Doubka - zákazníci","parking","POINT(15.5189908 50.4948782)"
1780605863,"Česká pošta","post_office","POINT(15.8170886 50.4323179)"
1780639974,"Benzina","fuel","POINT(16.1480712 50.3606862)"
1781328136,"Penzion U Myšáka","hotel","POINT(15.6075893 50.5108105)"
1781328184,"Pruský kříž","wayside_cross","POINT(15.6235356 50.5013755)"
1781554082,"Ježkův statek","motel","POINT(15.5219911 50.4919434)"
1781554110,"Pension Novopacké sklepy","motel","POINT(15.5133735 50.4961263)"
1781602251,"Červený kříž","wayside_cross","POINT(15.6399062 50.4955809)"
1781743693,"Autokempink Bucnice","camp_site","POINT(16.1513188 50.6001422)"
1781763910,,"wayside_shrine","POINT(15.4767241 50.4793858)"
1781830459,,"information","POINT(16.1529202 50.3440288)"
1782046062,"Lhota (rozcestí)","information","POINT(15.9825113 50.5771106)"
1782046063,"Pod Hůrou","information","POINT(16.0011335 50.5692836)"
1782046064,"U Čižkových kamenů","information","POINT(15.9847984 50.5627416)"
1782046065,"Horní Panská (rozc.)","information","POINT(15.9806734 50.5541242)"
1782046068,,"wayside_cross","POINT(15.9804832 50.5650674)"
1784874155,"Penzion Pod strání","guest_house","POINT(16.3638563 50.2998112)"
1784874158,"informační centrum Deštné v Orlických horá","information","POINT(16.3585272 50.3007567)"
1784874159,"coop","convenience","POINT(16.3590895 50.3007269)"
1784874160,"Na Staré cestě","hotel","POINT(16.3561261 50.3032107)"
1784874163,"Deštné v Orl. h., odb. Špičák","bus_stop","POINT(16.3280393 50.3224634)"
1784874167,"Deštné v Orl. h., Jitřenka","bus_stop","POINT(16.3346769 50.317662)"
1784874200,"Národní dům","hotel","POINT(16.3506305 50.3052733)"
1784874204,,"bakery","POINT(16.3639223 50.2999808)"
1786983351,,"information","POINT(15.4823725 50.4376081)"
1793452660,"Kulturní dům","community_centre","POINT(16.1538599 50.2897878)"
1793452662,"Podorlické vzdělávaci centrum","school","POINT(16.1458585 50.2942728)"
1793452666,,"fuel","POINT(16.0522129 50.2843636)"
1793452789,,"fuel","POINT(16.0344171 50.3058957)"
1793689997,"Pulice","bus_stop","POINT(16.1236474 50.2934)"
1793690008,"koule","fountain","POINT(16.1606703 50.2920061)"
1793690012,,"fuel","POINT(16.1058795 50.2630295)"
1793690023,,"attraction","POINT(16.1657232 50.2666363)"
